system   D            wsystem.c:583  maybe_parent_dir                 [   0.00080] Also searching C:\Users\Aleksandra\Desktop\OLKA\snake-gra\Project3\
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.40815] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.40817] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.40870] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.40872] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.40927] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.40929] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.40988] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.40990] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41041] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41043] _al_d3d_sync_bitmap (video) ref count == 2
font     W               font.c:286  al_init_font_addon               [   3.41108] Font addon already initialised.
font     W                ttf.c:854  al_init_ttf_addon                [   3.41110] TTF addon already initialised.
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41150] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41152] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41153] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41154] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41154] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41155] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41156] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41157] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41158] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41159] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41160] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41161] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41161] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41172] added dtor for object 09736870, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41189] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41190] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41283] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41285] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41387] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41388] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41389] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41390] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41391] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41392] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41393] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41394] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41394] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41396] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41397] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41398] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41399] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41408] added dtor for object 09737A70, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41420] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41421] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41516] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41518] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41639] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41647] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41648] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41649] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41649] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41650] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41651] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41652] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41653] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41654] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41655] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41656] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41657] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41683] added dtor for object 09736970, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41698] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41699] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41777] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41779] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41882] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41884] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41885] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41885] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41886] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41887] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41888] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41889] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.41890] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.41891] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.41891] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.41893] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.41894] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.41904] added dtor for object 09736B70, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.41916] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.41917] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42014] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42016] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42108] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42109] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42110] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42111] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42112] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42113] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42114] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42115] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42116] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.42116] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.42117] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.42118] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.42119] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.42128] added dtor for object 09737B70, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42143] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42145] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42225] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42227] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42325] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42326] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42327] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42328] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42329] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42330] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42331] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42332] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42333] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.42333] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.42334] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.42335] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.42336] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.42345] added dtor for object 09738170, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42357] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42358] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42455] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42458] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42547] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42548] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42549] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42550] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42551] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42552] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42553] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42554] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42555] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.42555] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.42556] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.42557] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.42558] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   3.42568] added dtor for object 09738770, func 01962590
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42578] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42580] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:467  _al_d3d_sync_bitmap              [   3.42670] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:473  _al_d3d_sync_bitmap              [   3.42672] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42770] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42771] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42772] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42773] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42774] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42775] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42776] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42777] Fake format
d3d      D         d3d_disp.cpp:1166 real_choose_bitmap_format        [   3.42777] Fake format
d3d      D         d3d_disp.cpp:1174 real_choose_bitmap_format        [   3.42778] Alpha doesn't match
d3d      D         d3d_disp.cpp:1181 real_choose_bitmap_format        [   3.42779] Adapter format is 23
d3d      D         d3d_disp.cpp:1184 real_choose_bitmap_format        [   3.42780] Found a format
d3d      I         d3d_disp.cpp:2283 _al_d3d_create_bitmap            [   3.42781] Chose bitmap format 9
